Item,ID_Calle,Nombre_Calle,ID_Calle_Origen,ID_Calle_Final,ID_Origen_intereccion,ID_Final_Interseccion,distancia_Km,velocidad,Costo1,Costo2,Latitud_Origen_Interseccion,Longitud_Origen_Interseccion,Latitud_Destino_Interseccion,Longitud_Destino_Interseccion
1093,11979631,Republica de Panama,262910050,475736371,201,39781,0.2670717,40,0.0066768,0.0066768,-12.0973771,-77.0201187,-12.095151,-77.021041
1094,11979631,Republica de Panama,475736371,263933778,39781,5061,0.2581724,40,0.0064543,0.0064543,-12.095151,-77.021041,-12.0930108,-77.0219616
1095,11979631,Republica de Panama,263933778,411306536,5061,202,0.1217328,40,0.0030433,0.0030433,-12.0930108,-77.0219616,-12.0919858,-77.0223549
1096,11979694,Av. Arambur�,108015866,108018046,203,241,0.0152653,60,0.0002544,1000000,-12.1035872,-77.0316182,-12.1035547,-77.0314818
1097,11979694,Av. Arambur�,108018046,108018049,241,62423,0.1131835,60,0.0018864,1000000,-12.1035547,-77.0314818,-12.1033948,-77.0304537
1098,11979694,Av. Arambur�,108018049,108018052,62423,70079,0.1009116,60,0.0016819,1000000,-12.1033948,-77.0304537,-12.1032533,-77.0295369
1099,11979694,Av. Arambur�,108018052,108018054,70079,204,0.2083625,60,0.0034727,1000000,-12.1032533,-77.0295369,-12.1029803,-77.0276409
1100,11980143,Placencia,1273967829,138838890,205,407,0.048531,40,0.0012133,0.0012133,-12.1008782,-77.034051,-12.1009449,-77.034473
1123,11980556,Lizardo Alzamora Este,108037789,108037790,1212,1202,0.1612431,40,0.0040311,0.0040311,-12.0987002,-77.0420121,-12.0983554,-77.0434526
1124,11980556,Lizardo Alzamora Este,108037790,108037792,1202,1196,0.1210488,40,0.0030262,0.0030262,-12.0983554,-77.0434526,-12.098157,-77.0445473
1101,11980143,Placencia,138838890,108029278,407,51843,0.1454089,40,0.0036352,0.0036352,-12.1009449,-77.034473,-12.1011248,-77.0357806
1102,11980143,Placencia,108029278,108029280,51843,371,0.1088298,40,0.0027207,0.0027207,-12.1011248,-77.0357806,-12.1009836,-77.0367711
1103,11980143,Placencia,108029280,108029282,371,377,0.0595807,40,0.0014895,0.0014895,-12.1009836,-77.0367711,-12.1009325,-77.0373166
1104,11980143,Placencia,108029282,108030818,377,206,0.0875031,40,0.0021876,0.0021876,-12.1009325,-77.0373166,-12.1008318,-77.0381148
1105,11980154,La Ni�a,108029613,108029615,207,208,0.1056491,40,0.0026412,0.0026412,-12.1016459,-77.0358406,-12.1015295,-77.036805
1106,11980165,Cavero,108029954,108029955,209,370,0.0941745,40,0.0023544,0.0023544,-12.1021067,-77.0358804,-12.1020151,-77.0367415
1107,11980165,Cavero,108029955,108029956,370,378,0.0779084,40,0.0019477,0.0019477,-12.1020151,-77.0367415,-12.1019396,-77.0374539
1108,11980165,Cavero,108029956,108030823,378,210,0.1037375,40,0.0025934,0.0025934,-12.1019396,-77.0374539,-12.1018053,-77.0383981
1109,11980238,Santa Maria,108031452,108031454,211,212,0.0961082,40,0.0024027,0.0024027,-12.1026009,-77.0359205,-12.1024873,-77.0367968
1110,11980258,Raymundo Morales de la Torre,108031677,108031676,213,51844,0.0980307,40,0.0024508,1000000,-12.1030558,-77.0368875,-12.1031138,-77.0359878
1111,11980258,Raymundo Morales de la Torre,108031676,138839732,51844,406,0.1368168,40,0.0034204,1000000,-12.1031138,-77.0359878,-12.1030812,-77.0347475
1112,11980258,Raymundo Morales de la Torre,138839732,138839729,406,43824,0.0093558,40,0.0002339,1000000,-12.1030812,-77.0347475,-12.1031558,-77.0347077
1113,11980258,Raymundo Morales de la Torre,138839729,138839725,43824,257,0.0926091,40,0.0023152,1000000,-12.1031558,-77.0347077,-12.1031761,-77.0338636
1114,11980258,Raymundo Morales de la Torre,138839725,138839724,257,404,0.1177324,40,0.0029433,1000000,-12.1031761,-77.0338636,-12.1029961,-77.0327965
1115,11980258,Raymundo Morales de la Torre,138839724,108171139,404,214,0.114407,40,0.0028602,1000000,-12.1029961,-77.0327965,-12.1028344,-77.0317573
1116,11980556,Lizardo Alzamora Este,108037774,108037776,215,372,0.0960763,40,0.0024019,0.0024019,-12.1001429,-77.0355497,-12.1000487,-77.0364281
1117,11980556,Lizardo Alzamora Este,108037776,108037777,372,376,0.0850549,40,0.0021264,0.0021264,-12.1000487,-77.0364281,-12.099959,-77.037205
1118,11980556,Lizardo Alzamora Este,108037777,108013931,376,51841,0.0613412,40,0.0015335,0.0015335,-12.099959,-77.037205,-12.0998331,-77.0377543
1119,11980556,Lizardo Alzamora Este,108013931,108037782,51841,1236,0.2224264,40,0.0055607,0.0055607,-12.0998331,-77.0377543,-12.0992135,-77.0396992
1120,11980556,Lizardo Alzamora Este,108037782,108037783,1236,1233,0.0160224,40,0.0004006,0.0004006,-12.0992135,-77.0396992,-12.0991716,-77.0398402
1121,11980556,Lizardo Alzamora Este,108037783,108037786,1233,1215,0.2210398,40,0.005526,0.005526,-12.0991716,-77.0398402,-12.0987338,-77.0418233
1122,11980556,Lizardo Alzamora Este,108037786,108037789,1215,1212,0.0208644,40,0.0005216,0.0005216,-12.0987338,-77.0418233,-12.0987002,-77.0420121
1125,11980556,Lizardo Alzamora Este,108037792,108037794,1196,216,0.1201567,40,0.0030039,0.0030039,-12.098157,-77.0445473,-12.0979747,-77.0456366
1126,11980676,Jos� Choquehuanca,108041406,108041409,217,259,0.0044071,40,0.0001102,0.0001102,-12.0995985,-77.033357,-12.0995915,-77.0333969
1127,11980676,Jos� Choquehuanca,108041409,1273796549,259,34731,0.0557729,40,0.0013943,0.0013943,-12.0995915,-77.0333969,-12.0994574,-77.0338912
1128,11980676,Jos� Choquehuanca,1273796549,1273603828,34731,44492,0.0355063,40,0.0008877,0.0008877,-12.0994574,-77.0338912,-12.09937,-77.0342053
1129,11980676,Jos� Choquehuanca,1273603828,108041414,44492,408,0.0259392,40,0.0006485,0.0006485,-12.09937,-77.0342053,-12.0992916,-77.03443
1130,11980676,Jos� Choquehuanca,108041414,108218713,408,51842,0.1073716,40,0.0026843,0.0026843,-12.0992916,-77.03443,-12.0991419,-77.035404
1131,11980676,Jos� Choquehuanca,108218713,108041417,51842,373,0.0983144,40,0.0024579,0.0024579,-12.0991419,-77.035404,-12.0990573,-77.0363041
1132,11980676,Jos� Choquehuanca,108041417,134254604,373,375,0.0794218,40,0.0019855,0.0019855,-12.0990573,-77.0363041,-12.0989847,-77.0370308
1133,11980676,Jos� Choquehuanca,134254604,108013928,375,51840,0.0132253,40,0.0003306,0.0003306,-12.0989847,-77.0370308,-12.0989435,-77.0371449
1134,11980676,Jos� Choquehuanca,108013928,108041423,51840,82424,0.0923341,40,0.0023084,0.0023084,-12.0989435,-77.0371449,-12.0987841,-77.0379775
1135,11980676,Jos� Choquehuanca,108041423,108041425,82424,1237,0.1332472,40,0.0033312,0.0033312,-12.0987841,-77.0379775,-12.0984485,-77.039154
1136,11980676,Jos� Choquehuanca,108041425,108041426,1237,1232,0.0162971,40,0.0004074,0.0004074,-12.0984485,-77.039154,-12.0984149,-77.0392999
1137,11980676,Jos� Choquehuanca,108041426,108041427,1232,1225,0.1013476,40,0.0025337,0.0025337,-12.0984149,-77.0392999,-12.0981798,-77.0402005
1138,11980676,Jos� Choquehuanca,108041427,108041430,1225,1216,0.1211965,40,0.0030299,0.0030299,-12.0981798,-77.0402005,-12.0978862,-77.041274
1139,11980676,Jos� Choquehuanca,108041430,108041432,1216,1211,0.0144937,40,0.0003623,0.0003623,-12.0978862,-77.041274,-12.0978526,-77.0414028
1140,11980676,Jos� Choquehuanca,108041432,108041433,1211,1207,0.0866853,40,0.0021671,0.0021671,-12.0978526,-77.0414028,-12.097693,-77.0421832
1141,11980676,Jos� Choquehuanca,108041433,108041436,1207,1203,0.1299993,40,0.00325,0.00325,-12.097693,-77.0421832,-12.0975336,-77.0433677
1142,11980676,Jos� Choquehuanca,108041436,108041437,1203,1197,0.1248737,40,0.0031218,0.0031218,-12.0975336,-77.0433677,-12.0977182,-77.0445006
1143,11980676,Jos� Choquehuanca,108041437,108041440,1197,1191,0.1234608,40,0.0030865,0.0030865,-12.0977182,-77.0445006,-12.0978556,-77.0456274
1144,11980676,Jos� Choquehuanca,108041440,108041441,1191,29678,0.1218034,40,0.0030451,0.0030451,-12.0978556,-77.0456274,-12.0980371,-77.0467322
1145,11980676,Jos� Choquehuanca,108041441,108041442,29678,218,0.1230497,40,0.0030762,0.0030762,-12.0980371,-77.0467322,-12.098163,-77.0478566
1151,11980717,Enrique Paillardelle,138839064,138837115,221,403,0.1137773,40,0.0028444,1000000,-12.1017706,-77.0319379,-12.1019337,-77.032971
1147,11980702,Antero Aspillaga,138838898,108041912,220,1250,0.1307698,40,0.0032692,0.0032692,-12.0975376,-77.0340181,-12.0981444,-77.0331812
1148,11980702,Antero Aspillaga,108041912,1273609851,1250,45454,0.0495072,40,0.0012377,0.0012377,-12.0981444,-77.0331812,-12.0985756,-77.0330678
1149,11980702,Antero Aspillaga,1273609851,2383686302,45454,39138,0.0608976,40,0.0015224,0.0015224,-12.0985756,-77.0330678,-12.0990952,-77.0331302
1150,11980702,Antero Aspillaga,2383686302,108041406,39138,217,0.0611561,40,0.0015289,0.0015289,-12.0990952,-77.0331302,-12.0995985,-77.033357
1152,11980717,Enrique Paillardelle,138837115,108219936,403,258,0.0919495,40,0.0022987,1000000,-12.1019337,-77.032971,-12.1017975,-77.0337975
1153,11980717,Enrique Paillardelle,108219936,1759428230,258,39663,0.0407946,40,0.0010199,1000000,-12.1017975,-77.0337975,-12.1017533,-77.0341698
1154,11980717,Enrique Paillardelle,1759428230,138838889,39663,222,0.0425891,40,0.0010647,1000000,-12.1017533,-77.0341698,-12.1017086,-77.0345588
1155,11980743,La Habana,108041602,108042533,219,238,0.0901449,40,0.0022536,1000000,-12.0998335,-77.0331063,-12.0996983,-77.0322888
1156,11980743,La Habana,108042533,108056669,238,242,0.0147504,40,0.0003688,1000000,-12.0996983,-77.0322888,-12.0996627,-77.0321581
1157,11980743,La Habana,108056669,108056668,242,62428,0.1132565,40,0.0028314,1000000,-12.0996627,-77.0321581,-12.0995093,-77.0311283
1158,11980743,La Habana,108056668,108056667,62428,1290,0.0536404,40,0.001341,1000000,-12.0995093,-77.0311283,-12.0994315,-77.0306414
1159,11980743,La Habana,108056667,108056665,1290,263,0.0510436,40,0.0012761,1000000,-12.0994315,-77.0306414,-12.0993662,-77.0301767
1160,11980743,La Habana,108056665,108056664,263,1299,0.0571406,40,0.0014285,1000000,-12.0993662,-77.0301767,-12.0992917,-77.0296567
1161,11980743,La Habana,108056664,108056663,1299,1272,0.0592364,40,0.0014809,1000000,-12.0992917,-77.0296567,-12.099216,-77.0291174
1162,11980743,La Habana,108056663,1431652861,1272,223,0.0277645,40,0.0006941,1000000,-12.099216,-77.0291174,-12.0991807,-77.0288646
1167,11981788,Jos� Larco,108183448,108183453,225,324,0.084721,60,0.001412,0.001412,-12.131446,-77.0300038,-12.1307254,-77.0298422
1168,11981788,Jos� Larco,108183453,108183454,324,328,0.0638308,60,0.0010638,0.0010638,-12.1307254,-77.0298422,-12.1301537,-77.0297892
1169,11981788,Jos� Larco,108183454,108183455,328,317,0.0392253,60,0.0006538,0.0006538,-12.1301537,-77.0297892,-12.1298024,-77.0297564
1170,11981788,Jos� Larco,108183455,108183456,317,313,0.125539,60,0.0020923,0.0020923,-12.1298024,-77.0297564,-12.1286779,-77.0296534
1171,11981788,Jos� Larco,108183456,108183457,313,280,0.1039064,60,0.0017318,0.0017318,-12.1286779,-77.0296534,-12.1277465,-77.0295762
1172,11981788,Jos� Larco,108183457,108183458,280,226,0.0928515,60,0.0015475,0.0015475,-12.1277465,-77.0295762,-12.1269157,-77.0294903
1173,11981820,Tunel Santa Rosa,1325976012,1325975726,227,228,0.2141917,60,0.0035699,1000000,-12.0296944,-77.0200208,-12.0301234,-77.0219311
1174,11981861,9 de Diciembre,108066868,108064684,229,89742,0.1719364,70,0.0024562,1000000,-12.0594459,-77.0363381,-12.0598018,-77.0378261
1175,11981861,9 de Diciembre,108064684,108065280,89742,10132,0.019292,70,0.0002756,1000000,-12.0598018,-77.0378261,-12.0598121,-77.0380032
1176,11981861,9 de Diciembre,108065280,525904786,10132,10291,0.1223875,70,0.0017484,1000000,-12.0598121,-77.0380032,-12.0599157,-77.0391237
1177,11981861,9 de Diciembre,525904786,108066861,10291,20250,0.1111257,70,0.0015875,1000000,-12.0599157,-77.0391237,-12.0600167,-77.0401404
1178,11981861,9 de Diciembre,108066861,1856633207,20250,230,0.0950936,70,0.0013585,1000000,-12.0600167,-77.0401404,-12.0600813,-77.0410124
1179,11981891,9 de Diciembre,107774952,108067785,231,90818,0.0724523,70,0.001035,1000000,-12.0602924,-77.0409936,-12.0602433,-77.0403293
1180,11981891,9 de Diciembre,108067785,525904784,90818,10290,0.1334434,70,0.0019063,1000000,-12.0602433,-77.0403293,-12.0601231,-77.0391083
1181,11981891,9 de Diciembre,525904784,108065281,10290,10133,0.1238275,70,0.001769,1000000,-12.0601231,-77.0391083,-12.0600095,-77.0379755
1182,11981891,9 de Diciembre,108065281,108064683,10133,89741,0.0181115,70,0.0002587,1000000,-12.0600095,-77.0379755,-12.0599962,-77.0378095
1183,11981891,9 de Diciembre,108064683,108067773,89741,232,0.1804989,70,0.0025786,1000000,-12.0599962,-77.0378095,-12.0601684,-77.0362008
1184,11985087,Av. Zarumilla,560581408,1379581634,233,57707,0.1642188,120,0.0013685,1000000,-12.0319025,-77.0556739,-12.0328166,-77.0544898
1185,11985087,Av. Zarumilla,1379581634,1379590021,57707,57729,0.4982556,120,0.0041521,1000000,-12.0328166,-77.0544898,-12.0347155,-77.0503526
1186,11985087,Av. Zarumilla,1379590021,1379581659,57729,94658,0.1753916,120,0.0014616,1000000,-12.0347155,-77.0503526,-12.0353026,-77.0488557
1187,11985087,Av. Zarumilla,1379581659,31035623,94658,41,0.1984485,120,0.0016537,1000000,-12.0353026,-77.0488557,-12.0357359,-77.0470859
1188,11985087,Av. Zarumilla,31035623,1379446740,41,57683,0.172768,120,0.0014397,1000000,-12.0357359,-77.0470859,-12.0360437,-77.0455334
1189,11985087,Av. Zarumilla,1379446740,31035256,57683,50415,0.4552376,120,0.0037936,1000000,-12.0360437,-77.0455334,-12.037232,-77.0415276
1190,11985087,Av. Zarumilla,31035256,31035236,50415,94627,0.0791657,120,0.0006597,1000000,-12.037232,-77.0415276,-12.0374172,-77.0408247
1191,11985087,Av. Zarumilla,31035236,31079767,94627,24216,0.7242794,120,0.0060357,1000000,-12.0374172,-77.0408247,-12.0404895,-77.035074
1192,11985087,Av. Zarumilla,31079767,31079770,24216,24215,0.275967,120,0.0022997,1000000,-12.0404895,-77.035074,-12.041522,-77.0327824
1193,11985087,Av. Zarumilla,31079770,31079772,24215,57,0.377933,120,0.0031494,1000000,-12.041522,-77.0327824,-12.0429693,-77.0296433
1200,11985865,Paseo de la Rep�blica,263631691,263631692,234,2239,0.0279534,80,0.0003494,1000000,-12.1357607,-77.0179124,-12.1357299,-77.0181676
1201,11985865,Paseo de la Rep�blica,263631692,263631698,2239,2243,0.4164349,80,0.0052054,1000000,-12.1357299,-77.0181676,-12.1332629,-77.0209829
1202,11985865,Paseo de la Rep�blica,263631698,262573265,2243,689,1.6238791,80,0.0202985,1000000,-12.1332629,-77.0209829,-12.1194455,-77.0256239
1203,11985865,Paseo de la Rep�blica,262573265,262573215,689,692,0.2445517,80,0.0030569,1000000,-12.1194455,-77.0256239,-12.1172857,-77.0260359
1204,11985865,Paseo de la Rep�blica,262573215,262572937,692,673,0.8564474,80,0.0107056,1000000,-12.1172857,-77.0260359,-12.1096055,-77.026137
1205,11985865,Paseo de la Rep�blica,262572937,108025624,673,676,0.2732245,80,0.0034153,1000000,-12.1096055,-77.026137,-12.107214,-77.0266704
1206,11985865,Paseo de la Rep�blica,108025624,263105456,676,2431,0.8611294,80,0.0107641,1000000,-12.107214,-77.0266704,-12.0997053,-77.0262788
1207,11985865,Paseo de la Rep�blica,263105456,263105457,2431,2428,0.0529522,80,0.0006619,1000000,-12.0997053,-77.0262788,-12.0992754,-77.0260693
1208,11985865,Paseo de la Rep�blica,263105457,263105459,2428,9871,0.5960357,80,0.0074504,1000000,-12.0992754,-77.0260693,-12.0944035,-77.0237831
1209,11985865,Paseo de la Rep�blica,263105459,263105460,9871,62290,0.272442,80,0.0034055,1000000,-12.0944035,-77.0237831,-12.0921529,-77.0227942
1210,11985865,Paseo de la Rep�blica,263105460,316626660,62290,89043,0.0988574,80,0.0012357,1000000,-12.0921529,-77.0227942,-12.091278,-77.0226543
1211,11985865,Paseo de la Rep�blica,316626660,263106951,89043,3646,0.1014959,80,0.0012687,1000000,-12.091278,-77.0226543,-12.0903847,-77.022811
1212,11985865,Paseo de la Rep�blica,263106951,263106954,3646,5057,0.1334526,80,0.0016682,1000000,-12.0903847,-77.022811,-12.0893163,-77.023366
1213,11985865,Paseo de la Rep�blica,263106954,1427773408,5057,32628,1.2081014,80,0.0151013,1000000,-12.0893163,-77.023366,-12.0793155,-77.0276546
1214,11985865,Paseo de la Rep�blica,1427773408,1658531621,32628,62952,0.0172003,80,0.000215,1000000,-12.0793155,-77.0276546,-12.0791729,-77.0277159
1215,11985865,Paseo de la Rep�blica,1658531621,1658531532,62952,65682,0.1616867,80,0.0020211,1000000,-12.0791729,-77.0277159,-12.0778209,-77.0282619
1216,11985865,Paseo de la Rep�blica,1658531532,472198453,65682,9179,0.2646144,80,0.0033077,1000000,-12.0778209,-77.0282619,-12.0756489,-77.0292563
1217,11985865,Paseo de la Rep�blica,472198453,108153168,9179,235,1.8522694,80,0.0231534,1000000,-12.0756489,-77.0292563,-12.0601348,-77.0353682
1218,11985886,Paseo de la Rep�blica,108067773,108161647,232,3669,0.0435336,80,0.0005442,1000000,-12.0601684,-77.0362008,-12.0605041,-77.0359948
1219,11985886,Paseo de la Rep�blica,108161647,108161651,3669,72611,0.1628077,80,0.0020351,1000000,-12.0605041,-77.0359948,-12.0615449,-77.0349734
1220,11985886,Paseo de la Rep�blica,108161651,108165126,72611,72614,1.0573282,80,0.0132166,1000000,-12.0615449,-77.0349734,-12.0704268,-77.0315492
1221,11985886,Paseo de la Rep�blica,108165126,108165133,72614,72613,0.6620694,80,0.0082759,1000000,-12.0704268,-77.0315492,-12.075981,-77.0293612
1222,11985886,Paseo de la Rep�blica,108165133,1658531500,72613,65691,0.1892073,80,0.0023651,1000000,-12.075981,-77.0293612,-12.0775502,-77.0286887
1223,11985886,Paseo de la Rep�blica,1658531500,263361121,65691,1623,0.4247263,80,0.0053091,1000000,-12.0775502,-77.0286887,-12.0810996,-77.0272459
1224,11985886,Paseo de la Rep�blica,263361121,263361498,1623,1627,0.3359433,80,0.0041993,1000000,-12.0810996,-77.0272459,-12.0839125,-77.0261188
1225,11985886,Paseo de la Rep�blica,263361498,263106679,1627,1630,0.4984324,80,0.0062304,1000000,-12.0839125,-77.0261188,-12.0880806,-77.0244335
1226,11985886,Paseo de la Rep�blica,263106679,1825885280,1630,89041,0.2840605,80,0.0035508,1000000,-12.0880806,-77.0244335,-12.09029,-77.0231315
1227,11985886,Paseo de la Rep�blica,1825885280,1825885291,89041,3644,0.1334629,80,0.0016683,1000000,-12.09029,-77.0231315,-12.0914635,-77.0229364
1240,11986252,Arequipa,108171123,1426482206,237,34172,0.0290108,60,0.0004835,1000000,-12.0934281,-77.0331847,-12.0936887,-77.0331975
1228,11985886,Paseo de la Rep�blica,1825885291,1825885289,3644,93493,0.3312337,80,0.0041404,1000000,-12.0914635,-77.0229364,-12.094224,-77.0240291
1229,11985886,Paseo de la Rep�blica,1825885289,1825885286,93493,26746,0.0556119,80,0.0006951,1000000,-12.094224,-77.0240291,-12.0946836,-77.0242308
1230,11985886,Paseo de la Rep�blica,1825885286,263945899,26746,2452,0.5502373,80,0.006878,1000000,-12.0946836,-77.0242308,-12.0991934,-77.0263132
1231,11985886,Paseo de la Rep�blica,263945899,108024258,2452,675,0.8211806,80,0.0102648,1000000,-12.0991934,-77.0263132,-12.1063707,-77.027283
1232,11985886,Paseo de la Rep�blica,108024258,108024270,675,670,0.3639531,80,0.0045494,1000000,-12.1063707,-77.027283,-12.1095074,-77.0264225
1233,11985886,Paseo de la Rep�blica,108024270,262573096,670,682,0.7618577,80,0.0095232,1000000,-12.1095074,-77.0264225,-12.1163333,-77.0262774
1234,11985886,Paseo de la Rep�blica,262573096,197654143,682,2122,0.3738573,80,0.0046732,1000000,-12.1163333,-77.0262774,-12.1196526,-77.0258541
1235,11985886,Paseo de la Rep�blica,197654143,2124424268,2122,93584,0.5979839,80,0.0074748,1000000,-12.1196526,-77.0258541,-12.1248341,-77.0244097
1236,11985886,Paseo de la Rep�blica,2124424268,263620409,93584,94325,0.3044673,80,0.0038058,1000000,-12.1248341,-77.0244097,-12.1274476,-77.023575
1237,11985886,Paseo de la Rep�blica,263620409,197654176,94325,486,0.6702076,80,0.0083776,1000000,-12.1274476,-77.023575,-12.1330875,-77.0214596
1238,11985886,Paseo de la Rep�blica,197654176,263641100,486,2245,0.3176046,80,0.0039701,1000000,-12.1330875,-77.0214596,-12.1351845,-77.0194808
1239,11985886,Paseo de la Rep�blica,263641100,263641105,2245,236,0.2736885,80,0.0034211,1000000,-12.1351845,-77.0194808,-12.137349,-77.01831
